col_start_dt,subscriberid,simserial,deviceid,col_end_dt,col_neighborhood,col_sample_type,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_o_type,col_o_type_other,col_notes,col_enum,col_photo,__version__,meta/instanceID,_uuid,_submission_time,_tags,_notes
2017-10-27T14:04:31.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T14:29:31.000-04:00,1,7,1001,1001,2017-04-09T10:14:00.000-04:00,23.82438595 90.37795722 -47.73230282 0,23.82438595,90.37795722,-47.73230282,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,2,1,24,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,piped to drain to lake,8,1,v9wkYGvi6LZk5JFVS8i29h,uuid:c1634009-0273-49d5-9a77-9c6b0f479b39,c1634009-0273-49d5-9a77-9c6b0f479b39,2017-10-27T18:29:37,,
2017-10-27T14:29:31.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T14:34:10.000-04:00,1,7,1002,1002,2017-04-09T10:33:00.000-04:00,23.8234116 90.37900269 -35.27106506 0,23.8234116,90.37900269,-35.27106506,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,5,3,17,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Dirty place,"6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:849f27db-9c78-4453-818c-3772a37d730f,849f27db-9c78-4453-818c-3772a37d730f,2017-10-27T18:34:16,,
2017-10-27T14:34:10.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T14:36:52.000-04:00,1,7,1003,1003,2017-04-09T14:00:00.000-04:00,23.82372192 90.37809504 -50.59080329 0,23.82372192,90.37809504,-50.59080329,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,3,2,21,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no handwash station available,"1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:5c46c3f8-1c02-47b9-9ba1-6fa4275e4f45,5c46c3f8-1c02-47b9-9ba1-6fa4275e4f45,2017-10-27T18:36:58,,
2017-10-27T14:36:53.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T14:50:39.000-04:00,1,9,1004,1004,2017-04-09T10:36:00.000-04:00,23.82437008 90.37797075 -44.25269525 0,23.82437008,90.37797075,-44.25269525,0,1,0,1,n/a,n/a,n/a,n/a,n/a,88,WASA water stored in reserve,0,n/a,1,0.1,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,1,v9wkYGvi6LZk5JFVS8i29h,uuid:9d1d0e2a-86be-49ec-8adb-a42d73ec6cdd,9d1d0e2a-86be-49ec-8adb-a42d73ec6cdd,2017-10-27T18:50:45,,
2017-10-27T14:50:39.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T14:56:45.000-04:00,1,3,1005,1005,2017-04-10T11:45:00.000-04:00,23.82385083 90.3775443 -38.31294338 0,23.82385083,90.3775443,-38.31294338,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2,0,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Near road, household&near by a drain",4,1,v9wkYGvi6LZk5JFVS8i29h,uuid:ca547307-819c-4b12-a1e6-829a56df602f,ca547307-819c-4b12-a1e6-829a56df602f,2017-10-27T18:56:52,,
2017-10-27T14:56:46.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:01:56.000-04:00,1,8,1006,1006,2017-04-09T11:01:00.000-04:00,23.82431679 90.37806824 -53.64870513 0,23.82431679,90.37806824,-53.64870513,0,1,0,1,n/a,2,3,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Drain close, trash, child and people walk",4,1,v9wkYGvi6LZk5JFVS8i29h,uuid:8a4484f9-e1a4-448c-8934-09dbc4fd524a,8a4484f9-e1a4-448c-8934-09dbc4fd524a,2017-10-27T19:02:02,,
2017-10-27T15:01:57.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:06:20.000-04:00,1,1,1007,1007,2017-04-09T11:20:00.000-04:00,23.82428115 90.3781648 -31.45519112 0,23.82428115,90.3781648,-31.45519112,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,1,2,2,n/a,1,1,0,0,1,1,0,1,20,n/a,n/a,n/a,n/a,"Lot of feace and trash, child and people walk",8,1,v9wkYGvi6LZk5JFVS8i29h,uuid:587aaf6c-5381-4b45-8510-e800c5f3d875,587aaf6c-5381-4b45-8510-e800c5f3d875,2017-10-27T19:06:27,,
2017-10-27T15:06:21.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:11:02.000-04:00,1,3,1008,1008,2017-04-09T11:00:00.000-04:00,23.82369803 90.37808942 -39.98361051 0,23.82369803,90.37808942,-39.98361051,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Flexible pipe,0,n/a,2,0,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,This place connects many pipes and many poeple use this water,"1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:7fdc4bb0-a668-4342-aa6a-5943782cc608,7fdc4bb0-a668-4342-aa6a-5943782cc608,2017-10-27T19:11:09,,
2017-10-27T15:11:04.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:17:30.000-04:00,1,9,1009,1009,2017-04-09T11:10:00.000-04:00,23.82362551 90.37805408 -66.42893662 0,23.82362551,90.37805408,-66.42893662,0,1,0,1,n/a,n/a,n/a,n/a,n/a,88,WASA water stored in reserve,1,1,2,0,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"WASA water besides latrine, many people use this water","1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:8b0f5b6f-191f-498f-a7b9-2547d8c8d6d9,8b0f5b6f-191f-498f-a7b9-2547d8c8d6d9,2017-10-27T19:17:37,,
2017-10-27T15:17:31.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:20:04.000-04:00,1,8,1010,1010,2017-04-09T11:23:00.000-04:00,23.8235515 90.37852917 -29.85364169 0,23.8235515,90.37852917,-29.85364169,0,2,0,1,n/a,2,3,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Open bathing place, open drain","6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:44eb4835-ad58-4ba0-bad5-37572400b877,44eb4835-ad58-4ba0-bad5-37572400b877,2017-10-27T19:20:12,,
2017-10-27T15:20:06.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:25:16.000-04:00,1,1,1011,1011,2017-04-09T10:53:00.000-04:00,23.82343781 90.3785641 -33.14141472 0,23.82343781,90.3785641,-33.14141472,0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,1,1,1,n/a,0,0,0,0,1,0,0,1,4,n/a,n/a,n/a,n/a,Near latrine,"6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:14ed5f07-4bb0-42e4-8e0d-673b7d2b58a7,14ed5f07-4bb0-42e4-8e0d-673b7d2b58a7,2017-10-27T19:25:23,,
2017-10-27T15:25:17.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:28:00.000-04:00,1,9,1012,1012,2017-04-09T10:14:00.000-04:00,23.82336101 90.37883385 -36.03898857 0,23.82336101,90.37883385,-36.03898857,0,2,0,1,n/a,n/a,n/a,n/a,n/a,88,WASA Water stored in reserve,0,n/a,2,0.1,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,WASA water into dugewell,"6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:4bf595a4-f39e-42e5-914e-17c77d371404,4bf595a4-f39e-42e5-914e-17c77d371404,2017-10-27T19:28:08,,
2017-10-27T15:28:02.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:33:00.000-04:00,1,3,1013,1013,2017-04-09T11:06:00.000-04:00,23.8234779 90.37855349 -38.3182431 0,23.8234779,90.37855349,-38.3182431,0,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,2,0.1,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,trash present,"6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:6ec99558-8085-47ae-b39c-0e97600be9ea,6ec99558-8085-47ae-b39c-0e97600be9ea,2017-10-27T19:33:08,,
2017-10-27T15:33:02.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:35:42.000-04:00,1,1,1014,1014,2017-04-09T10:30:00.000-04:00,23.82363375 90.37811534 -47.46715604 0,23.82363375,90.37811534,-47.46715604,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,1,2,1,n/a,0,0,0,0,0,1,1,1,5,n/a,n/a,n/a,n/a,There are many people walking and kids playing here,"1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:9e77977d-6e51-4338-a43c-543ea750d755,9e77977d-6e51-4338-a43c-543ea750d755,2017-10-27T19:35:50,,
2017-10-27T15:35:44.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:47:28.000-04:00,1,8,1015,1015,2017-04-09T10:50:00.000-04:00,23.82371907 90.37811474 -49.43502905 0,23.82371907,90.37811474,-49.43502905,0,1,0,1,n/a,2,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,There are many kids playing and people are walking,"1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:81904636-9765-4355-919b-3338fb23cbb9,81904636-9765-4355-919b-3338fb23cbb9,2017-10-27T19:47:36,,
2017-10-27T15:47:30.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:50:09.000-04:00,1,1,1016,1016,2017-04-10T11:20:00.000-04:00,23.82445055 90.37829747 -46.85911348 0,23.82445055,90.37829747,-46.85911348,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,1,3,2,n/a,1,0,0,0,0,1,0,1,4,n/a,n/a,n/a,n/a,Near by household & toilet,4,1,v9wkYGvi6LZk5JFVS8i29h,uuid:7b4687ff-06c4-46e6-95c1-d2b2d1952cf1,7b4687ff-06c4-46e6-95c1-d2b2d1952cf1,2017-10-27T19:50:17,,
2017-10-27T15:50:12.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:52:20.000-04:00,1,8,1017,1017,2017-04-10T10:27:00.000-04:00,23.82421172 90.37761896 -43.68917387 0,23.82421172,90.37761896,-43.68917387,0,1,0,1,n/a,1,1,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Near by household and children play,4,1,v9wkYGvi6LZk5JFVS8i29h,uuid:bb6a9ddb-23e0-47a4-93b8-2145a180b2e6,bb6a9ddb-23e0-47a4-93b8-2145a180b2e6,2017-10-27T19:52:28,,
2017-10-27T15:52:22.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:55:40.000-04:00,1,9,1018,1018,2017-04-10T10:45:00.000-04:00,23.82419086 90.37766699 -42.75225495 0,23.82419086,90.37766699,-42.75225495,0,1,0,1,n/a,n/a,n/a,n/a,n/a,88,WASA watyer stored in reserve,1,1,2,0,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Near the bathing& near the toilet, and no drinking",4,1,v9wkYGvi6LZk5JFVS8i29h,uuid:e14e33a4-51f3-4af6-9230-f2409b92d5d0,e14e33a4-51f3-4af6-9230-f2409b92d5d0,2017-10-27T19:55:49,,
2017-10-27T15:55:43.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T15:58:00.000-04:00,1,7,1019,1019,2017-04-10T10:16:00.000-04:00,23.82422623 90.37763447 -39.83392096 0,23.82422623,90.37763447,-39.83392096,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,1,0,12,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Larine door is cloth,"4,8",1,v9wkYGvi6LZk5JFVS8i29h,uuid:99601039-c28c-4dd0-bdb1-552de8097cfa,99601039-c28c-4dd0-bdb1-552de8097cfa,2017-10-27T19:58:09,,
2017-10-27T15:58:03.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:01:00.000-04:00,1,9,1020,1020,2017-04-10T10:44:00.000-04:00,23.82418402 90.37856325 -62.76096144 0,23.82418402,90.37856325,-62.76096144,0,1,0,1,n/a,n/a,n/a,n/a,n/a,88,WASA water stored in reserve,1,0,2,0,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4 families use this water attached toilet,"1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:cc9b9c7d-7ad0-4807-8786-0ed431049a8c,cc9b9c7d-7ad0-4807-8786-0ed431049a8c,2017-10-27T20:01:09,,
2017-10-27T16:01:03.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:05:25.000-04:00,1,8,1021,1021,2017-04-10T10:28:00.000-04:00,23.8239494 90.37854249 -42.85837248 0,23.8239494,90.37854249,-42.85837248,0,1,0,1,n/a,2,2,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Lot of trash, kids play","1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:56a628b2-c134-4bf2-8b31-676a797e66f2,56a628b2-c134-4bf2-8b31-676a797e66f2,2017-10-27T20:05:34,,
2017-10-27T16:05:28.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:08:31.000-04:00,1,1,1022,1022,2017-04-10T23:30:00.000-04:00,23.82390651 90.37840719 -54.1835859 0,23.82390651,90.37840719,-54.1835859,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,1,2,1,n/a,0,1,0,0,1,1,0,1,4,n/a,n/a,n/a,n/a,Many people and kids playing nearby,"1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:bbc80025-d75b-4754-a50f-d0cbb74739ca,bbc80025-d75b-4754-a50f-d0cbb74739ca,2017-10-27T20:08:40,,
2017-10-27T16:08:34.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:10:47.000-04:00,1,3,1023,1023,2017-04-10T11:07:00.000-04:00,23.82407728 90.37837591 -45.87247824 0,23.82407728,90.37837591,-45.87247824,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,2,0.1,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,WASA water comes from flexible pipe,"1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:cf97b546-8751-451c-ab8e-49b7911a2f5d,cf97b546-8751-451c-ab8e-49b7911a2f5d,2017-10-27T20:10:57,,
2017-10-27T16:10:51.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:12:50.000-04:00,1,7,1024,1024,2017-04-10T10:10:00.000-04:00,23.82386435 90.37847716 -41.62967466 0,23.82386435,90.37847716,-41.62967466,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,2,40,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Many people use this latrine and trash present,"1,3",1,v9wkYGvi6LZk5JFVS8i29h,uuid:f4087b05-0a16-4a02-9a53-bcc71d669378,f4087b05-0a16-4a02-9a53-bcc71d669378,2017-10-27T20:12:59,,
2017-10-27T16:12:53.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:19:21.000-04:00,1,7,1025,1025,2017-04-10T10:05:00.000-04:00,23.82344111 90.37853527 -43.76776787 0,23.82344111,90.37853527,-43.76776787,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,10,1,50,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Drain line near toilet,"6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:4a49afc6-2e50-410a-8c38-ac39d75b8c72,4a49afc6-2e50-410a-8c38-ac39d75b8c72,2017-10-27T20:19:30,,
2017-10-27T16:19:24.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:21:48.000-04:00,1,9,1026,1026,2017-04-10T10:43:00.000-04:00,23.82336953 90.37894249 -37.85763668 0,23.82336953,90.37894249,-37.85763668,0,1,0,1,n/a,n/a,n/a,n/a,n/a,88,WASA water stored in reserve,0,n/a,1,0,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Open drain in near,"6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:3c11a0a7-add9-4af9-9296-303351ae2acd,3c11a0a7-add9-4af9-9296-303351ae2acd,2017-10-27T20:21:58,,
2017-10-27T16:21:52.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:24:12.000-04:00,1,3,1027,1027,2017-04-10T11:09:00.000-04:00,23.82332082 90.37883936 -43.09877286 0,23.82332082,90.37883936,-43.09877286,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,1,0.1,0.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,drinking water and bathing water in same place but different way,"6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:84a9df2e-eb85-4519-8096-a5dee0747127,84a9df2e-eb85-4519-8096-a5dee0747127,2017-10-27T20:24:22,,
2017-10-27T16:24:16.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:25:56.000-04:00,1,8,1028,1028,2017-04-10T10:24:00.000-04:00,23.8231976 90.3787538 -36.85678989 0,23.8231976,90.3787538,-36.85678989,0,1,0,1,n/a,2,3,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Near shop, near main road","6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:87272cfd-065d-43a2-a864-b3be0ef4fa0e,87272cfd-065d-43a2-a864-b3be0ef4fa0e,2017-10-27T20:26:06,,
2017-10-27T16:26:00.000-04:00,subscriberid not found,simserial not found,enketo.sanipath.org:ytqR2j5axGiisKhP,2017-10-27T16:28:41.000-04:00,1,1,1029,1029,2017-04-10T11:30:00.000-04:00,23.82348498 90.37892568 -44.26559659 0,23.82348498,90.37892568,-44.26559659,0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,1,1,88,pipe,1,0,0,0,1,0,0,1,5,n/a,n/a,n/a,n/a,Bathing and open drain same place,"6,7",1,v9wkYGvi6LZk5JFVS8i29h,uuid:f4358548-c554-47cd-b7c3-3454a68ff0d2,f4358548-c554-47cd-b7c3-3454a68ff0d2,2017-10-27T20:28:51,,
